18:56,18:55,19:43,19:33,,
소요산인천,인천의정부,청량리구로,인천연천,,
18:59,18:59,19:48,19:38,,
광운대서동탄,인천동묘앞,양주인천,서동탄광운대,,
19:03,19:03,19:52,19:42,,
양주인천,신창광운대,광운대천안,인천광운대,,
19:07급,19:07,-,19:46,,
청량리천안,인천양주,-,천안청량리,,
19:10,19:11,-,19:52,,
광운대신창,서동탄광운대,-,인천동두천,,
19:14,19:15,-,19:57,,
연천인천,인천소요산,-,신창광운대,,
19:18,19:19,20:01,20:01,,
광운대신창,신창광운대,소요산인천,인천소요산,,
19:22,19:23,20:05,20:05,,
양주인천,인천동묘앞,광운대신창,서동탄동묘앞,,
19:25,19:26,20:10,20:11,,
광운대서동탄,천안청량리,양주인천,인천양주,,
19:29,19:30,20:14,20:14,,
동두천인천,인천동두천,청량리서동탄,천안광운대,,
19:34급,19:34,20:19,20:20급,,
청량리천안,서동탄광운대,연천인천,천안청량리,,
19:37,19:38,20:24,20:24,,
광운대서동탄,인천양주,동두천인천,인천의정부,,
19:41,19:41,20:28,20:28,,
양주인천,천안광운대,광운대신창,서동탄광운대,,
19:45,19:47,20:33,20:33,,
광운대천안,서동탄광운대,양주인천,인천동두천,,
19:50,19:51,20:37,20:36,,
의정부인천,인천연천,청량리구로,신창청량리,,
19:55,19:57,20:40,20:41,,
청량리서동탄,신창광운대,광운대서동탄,인천양주,,
19:59,-,20:45,20:46,,
소요산인천,-,의정부인천,구로연천,,
20:05,20:01,20:50,20:51,,
광운대천안,인천의정부,광운대천안,병점광운대,,
20:09,20:05,20:55,20:56,,
양주인천,서동탄광운대,광운대서동탄,신창청량리,,
20:13,20:12,20:59,-,,
광운대서동탄,인천소요산,소요산인천,-,,
20:17,20:15,21:04,21:00,,
연천인천,천안광운대,의정부구로,인천의정부,,
20:21급막,20:19급,21:10,21:04,,
청량리신창,신창청량리,청량리신창,서동탄광운대,,
20:24,20:24,21:13,21:09,,
양주인천,인천양주,연천인천,인천소요산,,
20:29,20:31,21:18,21:12,,
광운대신창,인천동두천,광운대병점,천안광운대,,
20:35,20:35,21:22,21:18,,
동두천인천,천안광운대,양주인천,인천양주,,
20:39,20:39,21:27막,21:22급막,,
광운대서동탄,인천양주,청량리신창,천안청량리,,
20:44,20:42,21:32,21:26,,
양주인천,서동탄광운대,동두천인천,인천의정부,,
20:49,20:46,21:38,21:31,,
광운대천안,인천연천,광운대서동탄,신창광운대,,
20:53,20:54,21:43,21:36,,
의정부인천,인천의정부,양주인천,인천연천,,
20:58,-,21:48,21:40,,
광운대서동탄,-,광운대서동탄,서동탄광운대,,
21:04,21:00,21:55,21:45,,
동두천인천,서동탄청량리,청량리천안,인천의정부,,
21:10,21:05,-,21:49,,
청량리신창,인천소요산,-,서동탄동묘앞,,
21:13,21:10,-,21:54,,
연천인천,천안광운대,-,인천소요산,,
21:17,21:17급,22:00,22:01,,
광운대서동탄,천안청량리,소요산인천,신창광운대,,
21:22,21:22,22:05,22:05,,
동두천인천,인천양주,광운대서동탄,인천양주,,
21:30,21:26,22:11,22:10,,
양주인천,신창광운대,청량리병점,서동탄동묘앞,,
21:36,21:30,22:15,22:14,,
광운대신창,인천의정부,연천인천,인천동두천,,
21:41,21:36,22:20막,22:18,,
동두천인천,서동탄광운대,광운대천안,천안청량리,,
21:45,21:40,22:24,22:23,,
광운대병점,인천연천,양주인천,인천동묘앞,,
21:49,21:45,22:29,22:29,,
양주인천,서동탄광운대,광운대병점,병점광운대,,
21:54,21:48,22:34,22:34막,,
연천구로,인천양주,의정부인천,인천연천,,
21:58막,21:52급,22:41,22:39,,
청량리신창,신창청량리,광운대병점,천안광운대,,
-,21:56,22:45,22:45,,
-,인천소요산,동두천인천,인천의정부,,
22:02,22:01,22:50,22:50,,
의정부인천,천안광운대,양주인천,병점광운대,,
22:08,22:07,22:56,-,,
광운대서동탄,인천의정부,광운대서동탄,-,,
22:14,22:12,23:02,23:00막,,
소요산인천,서동탄동묘앞,소요산인천,인천소요산,,
22:20막,22:16,23:08막,23:04,,
청량리천안,인천동두천,청량리서동탄,신창광운대,,
22:24,22:21급막,23:13,23:14,,
연천인천,천안청량리,연천인천,서동탄광운대,,
